                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                         23     9.9999998022315462E-001     8.9092788445916471E-001     3.6767769418793015E+000    -7.3659976012738593E+000     4.1150706891645097E+000     9.9999998022315462E-001     7.7790736710864161E+000     1.7541760211667137E-034     0.0000000000000000E+000     1.7541760211667139E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         24     9.9999997848998556E-001     8.9091044457239033E-001     3.6819303955338816E+000    -7.3504689258682907E+000     4.1357600418993812E+000     9.9999997848998556E-001     7.7787612944715585E+000     1.8180531492746972E-034     0.0000000000000000E+000     1.8180531492746970E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         25     9.9999997502364735E-001     8.9087678398957615E-001     3.6884798076548324E+000    -7.3320518635093483E+000     4.1607476794673373E+000     9.9999997502364724E-001     7.7781584143916218E+000     1.8968341413725251E-034     0.0000000000000000E+000     1.8968341413725251E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         26     9.9999997187400447E-001     8.9084746227035871E-001     3.6946879865281659E+000    -7.3157535196570471E+000     4.1832762589631640E+000     9.9999997187400447E-001     7.7776332838923690E+000     1.9693951597470885E-034     0.0000000000000000E+000     1.9693951597470885E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         27     9.9999996872436159E-001     8.9081921493796501E-001     3.7008767938486429E+000    -7.3005401157292962E+000     4.2046998186839089E+000     9.9999996872436159E-001     7.7771274284022605E+000     2.0396290033511596E-034     0.0000000000000000E+000     2.0396290033511596E-034     7.0000000000000007E-001     2.9797635251138282E-005     2.7997020236474901E-001     3.4416106108119968E-003     1.0081585468366047E-003     9.3604466091399795E-003     2.0994599496976501E-003     4.0903242835137526E-003                           0 
                         28     9.9999996557471871E-001     8.9079193475191676E-001     3.7070610946559945E+000    -7.2863188426070415E+000     4.2251223145596351E+000     9.9999996557471871E-001     7.7766389238766651E+000     2.1075462754178658E-034     0.0000000000000000E+000     2.1075462754178658E-034     6.9999999999999996E-001     2.9797635251138272E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         29     9.9999996242507583E-001     8.9076552851080826E-001     3.7163341472839893E+000    -7.2666713832403262E+000     4.2540668687883194E+000     9.9999996242507583E-001     7.7761660982522161E+000     2.2051145428864446E-034     0.0000000000000000E+000     2.2051145428864446E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         30     9.9999995612578996E-001     8.9071503861629964E-001     3.7258058206774427E+000    -7.2490197740120017E+000     4.2812148112754125E+000     9.9999995612578996E-001     7.7752621148932581E+000     2.2966181772843123E-034     0.0000000000000000E+000     2.2966181772843123E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         31     9.9999995297614708E-001     8.9069079290310638E-001     3.7321675855939751E+000    -7.2381972666969494E+000     4.2984175376541671E+000     9.9999995297614708E-001     7.7748280510933405E+000     2.3545887601853433E-034     0.0000000000000000E+000     2.3545887601853429E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         32     9.9999994982650420E-001     8.9066714000809244E-001     3.7419176913513814E+000    -7.2232411352630495E+000     4.3231522097646575E+000     9.9999994982650420E-001     7.7744046236918436E+000     2.4371175311376632E-034     0.0000000000000000E+000     2.4371175311376632E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           0 
                         33     9.9999994347153631E-001     8.9062102047824576E-001     3.7524633265251466E+000    -7.2103362693099999E+000     4.3466328572922492E+000     9.9999994347153631E-001     7.7735790712990749E+000     2.5106487966377622E-034     0.0000000000000000E+000     2.5106487966377618E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         34     9.9999994029405237E-001     8.9059863054620947E-001     3.7598584024375827E+000    -7.2027780948944420E+000     4.3616122032322053E+000     9.9999994029405226E-001     7.7731783169080639E+000     2.5547410195913054E-034     0.0000000000000000E+000     2.5547410195913054E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         35     9.9999993711656843E-001     8.9057662352832845E-001     3.7678518834193886E+000    -7.1963252017567489E+000     4.3760948024934265E+000     9.9999993711656843E-001     7.7727844363794460E+000     2.5929977130004008E-034     0.0000000000000000E+000     2.5929977130004008E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         36     9.9999993393908448E-001     8.9055493780851191E-001     3.7766687171110709E+000    -7.1911693710091829E+000     4.3901142080764446E+000     9.9999993393908448E-001     7.7723963259515143E+000     2.6239760227996497E-034     0.0000000000000000E+000     2.6239760227996497E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         37     9.9999993076160054E-001     8.9053350482204785E-001     3.7865761348811757E+000    -7.1875573805701896E+000     4.4036952863982339E+000     9.9999993076160054E-001     7.7720127577468769E+000     2.6458985539044705E-034     0.0000000000000000E+000     2.6458985539044705E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         38     9.9999992758411660E-001     8.9051224621831704E-001     3.7978075165593919E+000    -7.1857113189012685E+000     4.4168686933062160E+000     9.9999992758411660E-001     7.7716323290226645E+000     2.6571736414941241E-034     0.0000000000000000E+000     2.6571736414941241E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         39     9.9999992440663266E-001     8.9049107468461730E-001     3.8071804042552051E+000    -7.1855173762935571E+000     4.4265377890747910E+000     9.9999992440663266E-001     7.7712534769484636E+000     2.6583609598900145E-034     0.0000000000000000E+000     2.6583609598900145E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         40     9.9999992279676508E-001     8.9048035176581830E-001     3.8136442059503324E+000    -7.1856838503375480E+000     4.4329212961654285E+000     9.9999992279676508E-001     7.7710616037040472E+000     2.6573417720429136E-034     0.0000000000000000E+000     2.6573417720429136E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         41     9.9999992118689751E-001     8.9046962394113838E-001     3.8201823445688001E+000    -7.1860348435146202E+000     4.4392137434101402E+000     9.9999992118689751E-001     7.7708696474156431E+000     2.6551942011326308E-034     0.0000000000000000E+000     2.6551942011326308E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
