                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                         31     9.9999999992337574E-001    -2.7836031123370571E-002     3.9103988008217216E+000    -6.5301003307776018E+000     5.1876386345901633E+000     9.9999999992337563E-001     9.3791605244073095E-001     1.2033574189941557E-033     0.0000000000000000E+000     1.2033574189941557E-033     6.9999999185302253E-001     2.9805782229016339E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         32     9.9999999992025079E-001    -2.7838648854218863E-002     3.9163910596244227E+000    -6.5264455879143171E+000     5.1977184523213227E+000     9.9999999992025079E-001     9.3791039912371577E-001     1.2135349175614777E-033     0.0000000000000000E+000     1.2135349175614777E-033     6.9999999185302253E-001     2.9805782229016343E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         33     9.9999999991712585E-001    -2.7841244695106775E-002     3.9219598356627068E+000    -6.5226106908029591E+000     5.2075698768329577E+000     9.9999999991712585E-001     9.3790479311445585E-001     1.2243066943738735E-033     0.0000000000000000E+000     1.2243066943738735E-033     6.9999999185302253E-001     2.9805782229016339E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         34     9.9999999991400090E-001    -2.7843817761097896E-002     3.9271483742421953E+000    -6.5186265798236800E+000     5.2172039395350103E+000     9.9999999991400090E-001     9.3789923632320560E-001     1.2355989147985148E-033     0.0000000000000000E+000     1.2355989147985148E-033     6.9999999185302253E-001     2.9805782229016343E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         35     9.9999999991087596E-001    -2.7846367375467439E-002     3.9319956724489873E+000    -6.5145220176781109E+000     5.2266284626841877E+000     9.9999999991087596E-001     9.3789373021053202E-001     1.2473415087122306E-033     0.0000000000000000E+000     1.2473415087122306E-033     6.9999999185302253E-001     2.9805782229016339E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         36     9.9999999990775101E-001    -2.7848893050952298E-002     3.9387883714769329E+000    -6.5082891550368940E+000     5.2403931213364165E+000     9.9999999990775101E-001     9.3788827582782053E-001     1.2653867142197791E-033     0.0000000000000000E+000     1.2653867142197789E-033     6.9999999185302253E-001     2.9805782229016343E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         37     9.9999999990150101E-001    -2.7853872553276950E-002     3.9448258806188936E+000    -6.5017175383842449E+000     5.2537351346958836E+000     9.9999999990150101E-001     9.3787752231776977E-001     1.2846955876480840E-033     0.0000000000000000E+000     1.2846955876480840E-033     6.9999999185302253E-001     2.9805782229016346E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         38     9.9999999989837607E-001    -2.7856324976810395E-002     3.9504998489826888E+000    -6.4952088109924473E+000     5.2666806097098364E+000     9.9999999989837607E-001     9.3787222621913413E-001     1.3041102077669010E-033     0.0000000000000000E+000     1.3041102077669010E-033     6.9999999185302253E-001     2.9805782229016346E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         39     9.9999999989212607E-001    -2.7861156985091621E-002     3.9556116191089510E+000    -6.4885001560723730E+000     5.2792505917339145E+000     9.9999999989212607E-001     9.3786179140740600E-001     1.3244284141354804E-033     0.0000000000000000E+000     1.3244284141354804E-033     6.9999999185302253E-001     2.9805782229016346E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         40     9.9999999988900112E-001    -2.7863536014641331E-002     3.9612513769956599E+000    -6.4808233625009590E+000     5.2934696676176580E+000     9.9999999988900112E-001     9.3785665389151041E-001     1.3480676147165152E-033     0.0000000000000000E+000     1.3480676147165150E-033     6.9999999185302253E-001     2.9805782229016346E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         41     9.9999999988118859E-001    -2.7869379546079667E-002     3.9666381084442333E+000    -6.4724084518019582E+000     5.3082084599142965E+000     9.9999999988118859E-001     9.3784403490094015E-001     1.3744649156569932E-033     0.0000000000000000E+000     1.3744649156569932E-033     6.9999999185302253E-001     2.9805782229016346E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         42     9.9999999987728239E-001    -2.7872245330664642E-002     3.9700270651866685E+000    -6.4668735445941259E+000     5.3177631821958773E+000     9.9999999987728239E-001     9.3783784635785983E-001     1.3921090446795891E-033     0.0000000000000000E+000     1.3921090446795889E-033     6.9999999185302253E-001     2.9805782229016349E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         43     9.9999999987337618E-001    -2.7875074879398349E-002     3.9748365971853827E+000    -6.4586881424682501E+000     5.3317105143116024E+000     9.9999999987337618E-001     9.3783173610466408E-001     1.4186185916202853E-033     0.0000000000000000E+000     1.4186185916202853E-033     6.9999999185302253E-001     2.9805782229016349E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         44     9.9999999986556365E-001    -2.7880628476205396E-002     3.9806458166714820E+000    -6.4478063564841701E+000     5.3496403584218575E+000     9.9999999986556365E-001     9.3781974353683006E-001     1.4546443626214265E-033     0.0000000000000000E+000     1.4546443626214267E-033     6.9999999185302253E-001     2.9805782229016349E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         45     9.9999999985775112E-001    -2.7886044854828668E-002     3.9859388462473428E+000    -6.4370964186396913E+000     5.3668589920327179E+000     9.9999999985775112E-001     9.3780804742889479E-001     1.4909947985850739E-033     0.0000000000000000E+000     1.4909947985850739E-033     6.9999999185302253E-001     2.9805782229016349E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         46     9.9999999984993859E-001    -2.7891329491443111E-002     3.9907937374163165E+000    -6.4265785854783060E+000     5.3834223499210623E+000     9.9999999984993859E-001     9.3779663594475571E-001     1.5275775565048848E-033     0.0000000000000000E+000     1.5275775565048846E-033     6.9999999185302253E-001     2.9805782229016353E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         47     9.9999999984212606E-001    -2.7896487867029932E-002     3.9952729453295142E+000    -6.4162655246726574E+000     5.3993781832072694E+000     9.9999999984212606E-001     9.3778549723877402E-001     1.5643198857942165E-033     0.0000000000000000E+000     1.5643198857942165E-033     6.9999999185302253E-001     2.9805782229016353E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         48     9.9999999983431354E-001    -2.7901525368590856E-002     3.9994271083405821E+000    -6.4061620180669969E+000     5.4147676649981076E+000     9.9999999983431342E-001     9.3777461966904874E-001     1.6011728902025422E-033     0.0000000000000000E+000     1.6011728902025422E-033     6.9999999185302253E-001     2.9805782229016353E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         49     9.9999999982650101E-001    -2.7906447198782089E-002     4.0032977536919301E+000    -6.3962692931541048E+000     5.4296327419660120E+000     9.9999999982650101E-001     9.3776399199249716E-001     1.6380985340913613E-033     0.0000000000000000E+000     1.6380985340913610E-033     6.9999999185302253E-001     2.9805782229016353E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         50     9.9999999981868848E-001    -2.7911258344386378E-002     4.0069192588328857E+000    -6.3865877052856010E+000     5.4440042802460198E+000     9.9999999981868848E-001     9.3775360343287817E-001     1.6750608371721998E-033     0.0000000000000000E+000     1.6750608371721998E-033     6.9999999185302253E-001     2.9805782229016353E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         51     9.9999999981087595E-001    -2.7915963577958895E-002     4.0103202968009466E+000    -6.3771144035633309E+000     5.4579180100657414E+000     9.9999999981087595E-001     9.3774344367718376E-001     1.7120355024313855E-033     0.0000000000000000E+000     1.7120355024313859E-033     6.9999999185302253E-001     2.9805782229016356E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         52     9.9999999980306342E-001    -2.7920567435207114E-002     4.0135249721193871E+000    -6.3678483998867836E+000     5.4713994619168274E+000     9.9999999980306342E-001     9.3773350292442936E-001     1.7489908991924265E-033     0.0000000000000000E+000     1.7489908991924265E-033     6.9999999185302253E-001     2.9805782229016356E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         53     9.9999999979525089E-001    -2.7925074247930108E-002     4.0165537309132526E+000    -6.3587827976030979E+000     5.4844773227197710E+000     9.9999999979525089E-001     9.3772377181448052E-001     1.7859193088289802E-033     0.0000000000000000E+000     1.7859193088289802E-033     6.9999999185302253E-001     2.9805782229016356E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
                         54     9.9999999978743837E-001    -2.7929488095084887E-002     4.0194240275179114E+000    -6.3499171857245367E+000     5.4971699248745320E+000     9.9999999978743837E-001     9.3771424153366412E-001     1.8227874175323064E-033     0.0000000000000000E+000     1.8227874175323064E-033     6.9999999185302253E-001     2.9805782229016356E-005     2.7997020236474873E-001     3.4416106108119886E-003     1.0081585468366039E-003     9.3604466091399743E-003     2.0994599496976479E-003     4.0903242835137500E-003                           1 
